-2.075140655228110198e+00,-3.530625277950876661e+00,-2.381215534833812930e-01,-2.829475974822208695e-01,8.690020412053834908e-01
2.284985726754566571e+00,2.025905387461873097e+00,-1.594504299251647383e+00,-1.501727290518459990e+00,9.344859271407648382e-01
1.683821877185217586e-01,1.594954738560234508e+00,-1.326262864767760341e+00,-1.582326462365522435e+00,1.838300602812619478e-01
1.281809405277339053e-01,1.611363613011751017e+00,-1.368390767654176665e+00,-1.218194424049044988e+00,-5.260259859348547229e-01
3.733912467865193374e+00,3.429856978169903758e+00,-5.571551218293583352e-01,-6.248891649826507910e-01,-1.790093473527713808e-01
1.614059972791620057e+00,1.781340542370549507e+00,-1.243426617905066811e+00,-5.013459182120456603e-01,1.276149030415632435e+00
1.688801293964787842e+00,2.470388629290738436e+00,-1.798169798234799110e-01,-1.963395699718574861e+00,8.035141453488739982e-01
-3.001387416554121002e-01,2.826450162593657112e+00,-3.436533477825788885e-01,2.484959683079392523e+00,-9.537955623335978572e-01
1.608074313455278181e+00,2.037986106250158969e+00,-3.200382842306638276e-01,2.306060054385258962e+00,-6.682202478851225758e-01
-3.381506162229727108e-01,2.101787817970232286e+00,-2.633702484810634264e-02,3.085428755041801807e+00,3.359160594667044974e-01
9.595117678761488911e-01,-1.843905489893877370e+00,-1.155106122512859490e-01,1.823959639714567427e+00,1.088481983450138996e-01
7.582173074700557791e-01,-1.907900448191034881e+00,-2.222710808719953746e-01,1.387498349561446520e-01,-7.161596300603577658e-01
4.589028187280951021e-02,-9.277528717683402038e-01,-8.454010901524035004e-01,-1.095388454626558206e+00,-8.599044388604416556e-01
-3.250848023315981550e+00,2.955030150989663262e+00,-2.543783123167583593e+00,-6.373540853888139956e-01,-2.550874930145572872e+00
-4.291607380772648028e+00,2.573505699284189152e+00,-1.483938171983310461e+00,-4.488990396534617983e-02,-2.350749035716548363e+00
-2.681935878025020425e+00,9.094541222883377740e-01,-1.260037616651140668e+00,-4.491925203584158921e-01,-1.500589269435091522e+00
4.585866480453269389e+00,-2.084179752799993679e+00,-5.561314369364122046e-01,-5.863953432467464699e-01,-1.530430251641698547e+00
4.585866480453269389e+00,-2.084179752799993679e+00,-5.561314369364122046e-01,-5.863953432467464699e-01,-1.530430251641698547e+00
2.660404901726443616e-01,1.850230642652990198e+00,-1.176272511382932651e+00,-1.673476583077514013e+00,-3.565565622724551353e-01
4.011947632534021424e-01,3.138288694969715298e-01,3.371655738737309727e-01,-8.480335456454425325e-01,5.404361551820328902e-02
-2.073929133866626362e+00,-3.202582411167298915e+00,3.421692582813989914e-01,-7.462829828443291735e-02,7.450807628825721896e-01
-1.331929250701299416e+00,-3.438228140693188273e+00,1.065690140461520580e-01,3.112958046008575466e-02,7.530442007563761253e-01
-1.344159123985561699e+00,-3.714205883898532790e+00,-4.072555238456271876e-01,-6.243938079339891312e-01,3.528565904909741202e-01
-2.983948765190737706e+00,1.119384098671346361e+00,-9.314345014543510270e-01,1.342894724096569625e+00,3.159524268833289740e-01
-4.225526959102714919e+00,1.169076262312436221e+00,-3.085838560520103857e-01,2.402710421321384349e+00,7.665954047135330462e-01
-2.392273816534194797e+00,8.757279264395244622e-01,-2.235632592924803763e+00,-1.249936040084822952e+00,-2.723473823614203648e-01
1.046922079922953941e+00,1.489361752325251809e+00,-3.086107192727607362e-01,1.387940366934542036e+00,7.597238837267346057e-01
-4.624052547805962199e+00,-9.499027063411189520e-01,7.229320824737774931e-01,6.951930227679702368e-01,-5.532916861079103521e-01
4.426080063756860361e-01,3.192541114777495803e+00,9.284626322888368533e-01,-2.949060628190482092e+00,6.845613172391068479e-01
4.426080063756860361e-01,3.192541114777495803e+00,9.284626322888368533e-01,-2.949060628190482092e+00,6.845613172391068479e-01
4.426080063756860361e-01,3.192541114777495803e+00,9.284626322888368533e-01,-2.949060628190482092e+00,6.845613172391068479e-01
4.426080063756860361e-01,3.192541114777495803e+00,9.284626322888368533e-01,-2.949060628190482092e+00,6.845613172391068479e-01
-9.785546897517911624e-01,2.752155598886595556e+00,1.336671014066020513e+00,-2.080494439784733363e+00,2.646401803421816190e+00
-9.785546897517911624e-01,2.752155598886595556e+00,1.336671014066020513e+00,-2.080494439784733363e+00,2.646401803421816190e+00
-9.785546897517911624e-01,2.752155598886595556e+00,1.336671014066020513e+00,-2.080494439784733363e+00,2.646401803421816190e+00
-9.785546897517911624e-01,2.752155598886595556e+00,1.336671014066020513e+00,-2.080494439784733363e+00,2.646401803421816190e+00
-1.718923419723218604e+00,1.641194929189804252e+00,1.568000369850027331e+00,2.393827933642487735e-02,-4.848891863960571036e-01
-1.718923419723218604e+00,1.641194929189804252e+00,1.568000369850027331e+00,2.393827933642487735e-02,-4.848891863960571036e-01
-1.718923419723218604e+00,1.641194929189804252e+00,1.568000369850027331e+00,2.393827933642487735e-02,-4.848891863960571036e-01
-1.718923419723218604e+00,1.641194929189804252e+00,1.568000369850027331e+00,2.393827933642487735e-02,-4.848891863960571036e-01
-2.512058905513863127e+00,1.553483611931828268e+00,7.923108324952462533e-01,6.708819399815345308e-02,-4.111368454731874622e-01
-2.512058905513863127e+00,1.553483611931828268e+00,7.923108324952462533e-01,6.708819399815345308e-02,-4.111368454731874622e-01
6.931603119252363054e-01,-3.983169823139969812e-01,2.448101383379261697e-01,1.054426392588509787e+00,-9.139939413379741806e-01
6.734156146101480389e-02,-1.458527938514806443e+00,3.064219486267755199e-01,1.048854190956870269e+00,1.251599099523449665e-01
7.011035490009217552e-01,-2.087624556643168372e+00,1.459961700258065320e-01,-6.664958839495914444e-02,1.037461407347291531e-01
2.564104581971394126e+00,-1.058196930752655307e+00,7.451816217747878057e-02,-6.481305558426624369e-01,-1.745249651290784021e+00
3.136265902438166275e+00,-2.594700055028062446e-01,-9.579346170907618863e-01,-9.445867537081841236e-01,-1.646714679144047233e+00
2.993017001411407918e+00,5.821967800724470177e-01,4.774565783499250260e-02,-1.398376727321881452e+00,-6.415990333462306960e-01
-2.747852271392176693e+00,-1.818466283403565587e-01,2.957655333862455049e-01,1.200491017971626828e+00,7.718793314458146648e-01
-1.687080037053251269e+00,-8.286952887618310726e-01,-3.747891618419290083e-01,5.149258772640180615e-01,-1.688626372073948889e-01
-3.462183219536567602e+00,-2.391415891580200570e-01,-1.092467801022543705e+00,6.834046664553518058e-01,1.410363583889417960e+00
-2.596855112120780351e+00,7.675774196434663743e-01,-1.456765422534693766e+00,2.082444440167573241e+00,1.102634005667169736e+00
-4.088992090503680288e+00,4.289161317068468371e-01,-2.135428292370839531e-01,1.640155989423945915e+00,1.083261269784654424e+00
-3.688951158943515551e+00,1.436507120853149022e+00,-3.290468967093929664e-01,-8.944086203237942845e-02,-1.015210932869407667e+00
-2.870406550685739688e+00,1.731106597723383933e+00,-8.838254345638546505e-01,-5.252338970601210244e-01,-3.353817767825893470e-01
-2.423028599468447730e+00,1.622563205720005453e+00,-4.379849778681269012e-01,-6.848617559014879008e-01,-9.759430667146047622e-02
2.395922076452118854e-01,-1.304218959786495491e+00,1.274834162002522087e+00,-1.760585277906967061e+00,-6.362955347614788204e-01
2.929854103811984634e-01,-1.945854535967924459e+00,1.109734153187010852e+00,-5.479444635928064633e-01,-1.940070763963748890e+00
-9.107421522954006754e-02,-2.382185648956925750e+00,8.342419668040984559e-01,-1.651754646311281993e-01,-1.923449688178304529e+00
-2.232406564345594813e+00,-3.839731074049780313e-01,9.625983406574232237e-01,2.763667550474556034e+00,1.298671691621171298e-01
-2.370837134096161591e+00,-1.275306014785992259e+00,-3.131228948290916692e-01,1.669124695806512459e+00,7.220123633201734892e-01
-3.042263480271850451e+00,-1.751330853690213241e+00,5.268044004026234406e-01,3.092355263834901252e-02,1.932998180205351343e-02
-3.945078848226295509e+00,4.312062477730339571e-01,3.284469633091067209e-01,9.997059423039248438e-01,1.619040368358176940e-01
-3.608803414678362742e+00,-8.343848610768637986e-02,5.604393174383538456e-01,1.149928212913633452e+00,8.053819239697865284e-02
-1.796941475903465424e+00,1.090692184022493016e+00,6.711544709204579906e-01,3.438073071987978735e-01,-8.072526933206610744e-01
-2.251526011916650472e+00,6.917613950676300139e-01,8.201801032875580821e-01,8.564791543230311222e-01,-2.765984753966040932e-01
1.375343453397677440e-01,-1.621393991926143308e+00,-9.818733114667124173e-01,1.228986846241290731e+00,1.376068523310670866e+00
5.844140544561130524e-01,-2.300389169137235346e+00,8.335022758802126952e-02,1.431739967579727990e+00,9.849306667935688875e-01
7.642685330888777662e-01,-1.667908182488960112e+00,-8.662646164277192085e-02,1.353441488203625420e+00,9.988991327003100551e-01
-1.711132786819263174e+00,-2.922177064343161934e+00,1.626925259640782939e-01,-1.332135354233568991e-01,-2.122001186492776803e-01
2.168414241937810960e+00,-2.379208108918076547e+00,-2.412924877622647735e+00,-9.949596910662527049e-01,-5.739098311762812210e-02
2.456675239787256881e+00,-1.110060926746988530e+00,-1.725726779530391219e+00,-9.279089983874291292e-01,-2.177522877086350395e+00
3.504369451949402414e+00,1.301005588185166761e+00,3.126115987583539368e+00,-5.461219083047709200e-01,1.855888990795988791e+00
3.324240553347571847e+00,4.092808549059062662e-02,1.986564549665774893e+00,-6.539326095283947149e-01,1.375751677637453430e+00
-3.979856281314005262e+00,-2.098295382554574040e+00,-1.419732964264180108e-01,-1.476633797260081149e+00,-1.753941727812198537e-01
-2.190736759398149047e+00,-3.241086790792576444e+00,-1.632567926356704335e+00,-1.374888430699991781e+00,7.820059561349674837e-01
-1.332296820769633294e+00,-3.090348938440202531e+00,-1.669882527229010316e+00,-1.383216511790767989e+00,5.588050194372602419e-01
-1.863965088674178316e+00,2.003738637046835969e+00,-4.853566827080392776e-01,7.290901448508861904e-01,-5.714875261145445640e-01
-1.184744935187375336e+00,1.848431985865626404e+00,-4.161445268051887636e-01,7.328005243068392849e-01,-1.732917125303993888e+00
5.326059086531252929e-01,-2.073258865995475819e+00,1.911267232287289008e+00,-3.958828302234460028e-01,-2.103494540383058775e-01
5.426915756111777567e-01,-1.785997705006738157e+00,1.659013271177567805e+00,-5.475381846021424304e-01,-3.202135508704084810e-01
-1.053780083540761942e-01,-2.504373905867617545e+00,1.601299378302291299e+00,-5.431163658331233934e-01,-1.858742618566620527e-02
2.804008743515933322e-01,-8.373126868188758287e-01,9.697695763697403715e-01,3.877843782888782953e-01,-4.630344959305008334e-01
3.387173828306157541e-01,1.321708789289969932e+00,9.348628622635526408e-01,-4.167842465258423390e-01,2.398674616800736015e+00
1.253037253752399049e+00,1.086117314969462289e+00,-1.079792862620260613e-01,1.011504659709496323e+00,1.028931762856545085e+00
1.537330004802390793e+00,4.265194265287329256e-01,4.144802678598717427e-01,1.202845869882131380e+00,1.541694563493338332e+00
-4.048456426728731294e+00,7.322353267486026995e-01,-4.409137228543938969e-01,1.607264127553234279e-01,-2.961180185716976720e-01
-3.627133340153800845e+00,9.338478266215028967e-01,3.502032901502193374e-01,4.055931841244133640e-01,-1.576890445648259309e+00
-3.786480541095177177e+00,-1.201259379739333388e+00,4.311713366078438470e-01,-1.338682191315294867e+00,-4.622294901209975104e-01
-5.263325445011291848e+00,-7.809240826083788667e-01,1.147801168366137325e+00,-1.078809307705522302e+00,-6.732575673018599272e-01
4.064042813101786500e+00,-3.302416400747099079e+00,-1.701499812804183387e+00,-4.912768550998128370e-01,3.932476967308722558e-03
-1.042457699547839067e-01,-3.062905260230829985e+00,5.121975856673123273e-01,1.055927082154205277e+00,4.944532752492638572e-01
-3.931924833866305979e-01,-2.926903555232316823e+00,7.668828490791074204e-01,1.151130114842180419e+00,3.669599832659045657e-01
-6.633367198588877578e-01,-2.892933222971300289e+00,6.052598630868957219e-01,1.053073307650947532e+00,4.111861458583274120e-01
1.643045800360180442e+00,-1.000528819261207847e+00,-6.208637242480258278e-01,1.231592582771509736e+00,-4.922986177633362770e-01
1.744861987637612355e+00,-1.636804373128307066e+00,-1.323996674384918248e-01,1.548101533728421408e+00,-3.253094328766164556e-01
2.727434464538693870e+00,1.342393186614120770e+00,3.891424560723825282e-02,3.240336966564015819e-01,-1.844428635081581114e-02
-3.047284200452935465e+00,2.125239212802018773e+00,-1.893507589041710515e-01,4.413309520812046527e-01,-5.946983411065429603e-01
-3.287367406551588545e+00,2.645625348625270767e+00,-1.626160287842790542e+00,1.368012383544750243e-01,-6.768373866782549930e-01
-4.373178712177426597e+00,1.304713648028812401e+00,4.042456358522303339e-02,-5.047600818142988777e-02,-9.641635782445826530e-01
2.763237711373689010e+00,5.697053088312744595e-01,-1.204298504646226231e+00,1.320484373014967794e+00,5.282646707652849383e-01
-4.162295565931915853e+00,-2.317127402597035091e-01,-9.199184284847421456e-01,-1.826498912806356067e-01,8.639477843256905265e-01
-4.162295565931915853e+00,-2.317127402597035091e-01,-9.199184284847421456e-01,-1.826498912806356067e-01,8.639477843256905265e-01
-1.665747347559033864e+00,-2.063005446628777051e+00,-2.476973409738092879e+00,7.883387169513469961e-02,2.134641772063948117e+00
-1.665747347559033864e+00,-2.063005446628777051e+00,-2.476973409738092879e+00,7.883387169513469961e-02,2.134641772063948117e+00
-4.424064109823182100e+00,-1.826772383418231449e+00,4.614284501865452692e-01,6.119433216055721880e-01,8.313972884273057584e-01
-4.424064109823182100e+00,-1.826772383418231449e+00,4.614284501865452692e-01,6.119433216055721880e-01,8.313972884273057584e-01
-3.215152531286757487e+00,-1.563366256274324462e+00,-1.777716837048969545e+00,-3.187857695825034865e-01,1.318253968054286185e+00
5.139079586184206683e+00,3.449369283775163830e-01,-6.017338594824525044e-01,2.974653862726048814e-01,-1.953215969601965474e-01
4.790153749340408385e-01,5.872593677350019803e-01,1.691689098461948815e+00,4.324303940199439644e+00,-1.031801521213909112e+00
4.968225429735790288e-01,2.096039433590313195e-01,1.073541771559048286e+00,3.801418529045734740e+00,-1.037867216628303835e+00
-1.177705781783632139e-01,3.820604138952684581e-01,1.587080363317102449e+00,3.607759836840945145e+00,-1.361380920715325349e+00
1.086622542662714963e+00,-2.885173984766493227e+00,4.067780906256046602e-01,8.200350278979049445e-01,-1.623055585455411010e-01
9.332152076606421431e-01,8.563507238812700928e-01,1.821194600624558957e+00,-2.354243635428637571e+00,1.370064041316598091e+00
5.951154270795472323e-01,-6.450149648487487619e-01,1.477604772557175927e+00,-1.492028805491474763e+00,-3.860481471560021083e-01
-3.295770253424728513e-01,3.607601072660875818e+00,1.029980088413942063e+00,-9.847294157144679261e-01,2.076648430447164184e+00
1.654576811713090734e-01,3.520047553004720609e+00,1.046975668897477396e+00,-9.358180352857364825e-01,2.108171032499821962e+00
-1.832956606186795456e+00,4.345550029065329944e+00,4.556210335971898617e-01,-1.040962722393278916e+00,6.574004987999212402e-01
-5.981670622556856109e-01,3.710794966111988558e+00,4.195622270551095379e-01,2.219247835296164428e+00,5.503079062318615433e-01
6.249628194383288760e-01,3.677791725247303578e+00,2.614668909176103284e-01,3.070164797621397490e+00,-3.038042242194459175e-01
1.949188834127473235e+00,2.290374774427306193e+00,-9.408578370202496099e-01,3.941244072694035427e+00,4.899643446332708208e-01
2.376831676193415621e+00,-4.542140776409769209e+00,-1.470274997176403087e+00,9.454572076817011617e-01,1.735395785055766193e+00
4.275834957685977322e+00,2.863817585250302278e-01,7.123186124978913014e-01,5.558343211874338108e-01,-2.788532616010643839e+00
4.205421558026267270e+00,-1.572323123604396633e-02,8.517853528908023719e-01,7.352590983412599090e-01,-2.569896303883595134e+00
3.487324948909725997e+00,8.776359598557388342e-01,6.857279283728058283e-01,3.531696836368432568e-01,-3.142816685675063670e+00
3.318466092197707606e+00,-1.262389523529158786e-01,4.742770996871092937e-01,5.712488368883482381e-02,-2.273436595013895278e+00
-5.093200209258022859e+00,-2.289320560514745306e+00,1.203124971120814068e+00,-1.343822593710970015e+00,-7.843411491721410389e-01
-4.180341484315160727e+00,-2.645110337083206975e+00,5.314193573135567172e-01,-6.214024571301414168e-01,1.810998985568731956e-01
1.439679599411749056e+00,-2.451729510114248445e+00,-7.895869219677711381e-01,6.348068573034569839e-01,-6.766581023779670578e-02
1.324245178379649390e+00,-3.173972246994165580e+00,-5.509647785185904922e-01,5.556051007117036589e-01,2.468444421966745073e-01
7.403652757613259083e-02,3.816037564437326779e-01,-6.512750816482461014e-01,2.383436866288540568e+00,7.400602396896613921e-01
-9.616444072754554151e-01,-6.797878274820495781e-01,-1.164004165999795282e+00,1.031796585471444594e+00,6.678781861408744636e-01
-3.277373488985328986e+00,-5.574432536155440321e-01,4.912203098804884260e-01,1.538933031255372619e+00,-1.456463270364715124e-01
4.627461196291411838e+00,-1.531280269382899982e-02,9.864345264223258747e-01,5.558078904407368626e-01,2.385164448194678322e+00
6.146468197730841965e+00,1.843130495827304483e+00,1.691022510740961549e+00,3.868345852318356148e-01,1.656198423354537264e+00
3.795840626469278445e-01,1.210320285127549633e+00,-6.186548023171667410e-01,-2.300866055697845247e-01,9.486279243902010494e-01
-6.289727448610389349e-01,8.235908827346920535e-01,-2.887967305137788543e+00,-3.603640386165681275e-01,7.813196709816977448e-01
5.111160081208200312e-01,-1.629885640084333343e+00,-2.838712097559474401e+00,-1.109978880974613835e+00,1.481971477632459733e+00
-3.466322135752896716e-01,-2.461085340474805427e+00,-2.697624609707944821e+00,-4.763991702134858230e-01,2.331856291829340844e+00
-4.515969323013840686e+00,-7.500727020157842428e-01,-2.129863409459867296e-01,-1.799541075279891267e+00,-3.577987955015146104e-01
-4.223221512395186394e+00,-6.810654254544686870e-01,-5.658452101786146660e-01,-2.003661431148165306e+00,-4.788344442561581760e-01
-4.515969323013840686e+00,-7.500727020157842428e-01,-2.129863409459867296e-01,-1.799541075279891267e+00,-3.577987955015146104e-01
-1.755168128888669576e+00,-3.611724349418184321e+00,-2.371800403740101093e-01,-1.177951941511434120e+00,-2.351695554053768178e-01
-2.864188226237355028e+00,-3.404899084882661242e+00,-1.226329976592727689e-01,-1.600304105930877130e+00,-6.306008225985870741e-01
-2.628314907429927239e+00,-3.376562589264237690e+00,1.422526703133686898e-01,-1.030906348395739469e+00,2.261022199535234756e-01
4.333849209421488879e+00,3.264814889178686008e-01,-4.154177953282663927e-01,3.613417195311324215e-01,-1.488318300174949371e+00
-8.843980255166354887e-01,2.143036626132498679e+00,4.718330616494238461e-01,-4.375214844022751182e-01,1.132047176962292845e+00
-4.202471069647361612e-01,7.513725727040826419e-01,-1.788112979646323319e+00,-1.505416381259002456e+00,-1.091155051742272120e+00
-3.341948623373167671e-01,1.217447590965986093e+00,-2.099071127009138671e+00,-1.823984414873035531e+00,-1.271693042214472547e+00
4.221473010904984058e+00,1.232524604145919245e+00,-3.955141938904738891e-02,-7.695490048974751307e-01,1.262578236127753994e+00
4.657337477388712621e+00,1.830364033244384236e+00,-2.730825462185290320e+00,1.333299836298782459e+00,-5.734674293583302829e-01
1.154513308299924157e+00,-1.009708518316846604e+00,5.941281019929793850e-01,2.406007182962784707e+00,-1.056854891244119798e+00
1.939228736703229483e+00,-3.805811574334689862e-01,1.207533653649141225e+00,1.398643061509418528e+00,6.851687258412189063e-01
3.708076051139504337e+00,-1.233281985138233949e+00,9.290535398846021531e-01,5.556441227640666058e-01,1.665414896421758106e+00
-1.293736549428084137e+00,1.984328225582421001e-01,-1.060937357370470568e+00,4.987727394061457487e-01,2.703607378762041602e+00
-1.293736549428084137e+00,1.984328225582421001e-01,-1.060937357370470568e+00,4.987727394061457487e-01,2.703607378762041602e+00
-1.293736549428084137e+00,1.984328225582421001e-01,-1.060937357370470568e+00,4.987727394061457487e-01,2.703607378762041602e+00
-1.293736549428084137e+00,1.984328225582421001e-01,-1.060937357370470568e+00,4.987727394061457487e-01,2.703607378762041602e+00
-2.040481784417733646e+00,-3.411318618451664730e-01,-1.097375607103308504e+00,-4.004268724467173746e-01,1.525293603382314567e+00
-2.040481784417733646e+00,-3.411318618451664730e-01,-1.097375607103308504e+00,-4.004268724467173746e-01,1.525293603382314567e+00
-2.040481784417733646e+00,-3.411318618451664730e-01,-1.097375607103308504e+00,-4.004268724467173746e-01,1.525293603382314567e+00
-2.040481784417733646e+00,-3.411318618451664730e-01,-1.097375607103308504e+00,-4.004268724467173746e-01,1.525293603382314567e+00
-2.278545569629508272e+00,-4.987596925035409079e-01,-1.464549070494822747e+00,7.397799080304124503e-04,8.632073896684735459e-01
-2.278545569629508272e+00,-4.987596925035409079e-01,-1.464549070494822747e+00,7.397799080304124503e-04,8.632073896684735459e-01
-2.278545569629508272e+00,-4.987596925035409079e-01,-1.464549070494822747e+00,7.397799080304124503e-04,8.632073896684735459e-01
-2.278545569629508272e+00,-4.987596925035409079e-01,-1.464549070494822747e+00,7.397799080304124503e-04,8.632073896684735459e-01
-2.863893236282039290e+00,-3.248725158986227601e-01,-2.365062154132171468e-01,3.430959559530810110e-01,-2.018428859860388058e-01
-2.863893236282039290e+00,-3.248725158986227601e-01,-2.365062154132171468e-01,3.430959559530810110e-01,-2.018428859860388058e-01
4.156529719825883262e+00,-5.736594158434218382e-01,1.471176828308595752e+00,1.089235932370203663e+00,6.034243601879716312e-01
4.725405229758625758e+00,-1.939430202166609885e-01,1.678058669606717457e+00,9.867043544399135835e-02,4.164336697237905893e-01
2.854168356449176436e+00,-2.293826169121162106e+00,1.147673133825621639e+00,1.349642108879111735e+00,-7.233575315325445620e-01
-1.833855364353360828e+00,-2.535118727812261330e+00,1.040134478399606488e+00,-6.283650115535297509e-01,-7.636460791548251859e-01
-3.274518536473622010e+00,-2.542240071307834803e+00,1.308538117057186589e+00,-2.577122340823359004e-01,-3.914619297568764367e-01
-1.299291929942476775e+00,-2.969973433418559017e-01,-7.570047421869215976e-01,1.097651701308107297e+00,-6.044393626511153084e-01
-2.473954858752176023e+00,1.491006154256433180e-01,-1.520524305249084385e-01,6.784053275718890941e-01,2.248308784011795458e-01
-3.353439777652122977e+00,-1.115630706595773347e+00,1.931796801419065693e-02,-6.601812542385588900e-01,-8.709111618098134278e-01
-4.273670881586837389e+00,-2.777124123956533630e-01,-1.073745045845640345e+00,3.529712251135266321e-01,7.347816375132629751e-01
-4.273670881586837389e+00,-2.777124123956533630e-01,-1.073745045845640345e+00,3.529712251135266321e-01,7.347816375132629751e-01
-4.273670881586837389e+00,-2.777124123956533630e-01,-1.073745045845640345e+00,3.529712251135266321e-01,7.347816375132629751e-01
-4.273670881586837389e+00,-2.777124123956533630e-01,-1.073745045845640345e+00,3.529712251135266321e-01,7.347816375132629751e-01
-3.333111062962101911e+00,-1.199956147611778601e+00,-1.489369598191372157e+00,5.718533896592321586e-01,1.625016056758822325e+00
-3.333111062962101911e+00,-1.199956147611778601e+00,-1.489369598191372157e+00,5.718533896592321586e-01,1.625016056758822325e+00
-3.333111062962101911e+00,-1.199956147611778601e+00,-1.489369598191372157e+00,5.718533896592321586e-01,1.625016056758822325e+00
-3.333111062962101911e+00,-1.199956147611778601e+00,-1.489369598191372157e+00,5.718533896592321586e-01,1.625016056758822325e+00
-4.303079171742946407e+00,-9.364311003521826882e-01,-1.125572315116128097e+00,-1.681874838421735796e-01,6.316307495927140359e-01
-4.303079171742946407e+00,-9.364311003521826882e-01,-1.125572315116128097e+00,-1.681874838421735796e-01,6.316307495927140359e-01
-4.303079171742946407e+00,-9.364311003521826882e-01,-1.125572315116128097e+00,-1.681874838421735796e-01,6.316307495927140359e-01
-4.303079171742946407e+00,-9.364311003521826882e-01,-1.125572315116128097e+00,-1.681874838421735796e-01,6.316307495927140359e-01
-3.553066017847367419e+00,-1.031101766804541464e+00,-1.649375452772174011e+00,3.480582060011788714e-01,8.492218434933076487e-01
-3.553066017847367419e+00,-1.031101766804541464e+00,-1.649375452772174011e+00,3.480582060011788714e-01,8.492218434933076487e-01
7.028991097351980910e-01,-1.012191790758426801e+00,5.922323177281666462e-01,-1.931154198726603211e+00,-7.584325432179126469e-01
1.072237504760991555e+00,-1.675170788246361786e+00,6.204215733339940586e-01,-1.619118310431816976e+00,-6.335825119803669692e-01
1.301834136025438848e+00,-1.745120452604403294e+00,1.660238893397606996e-01,-1.649261618047013656e+00,-2.319343915692532176e-01
7.328828918735774689e-01,5.237511610133605444e+00,6.846335458179482192e-01,8.033546877003895637e-02,-1.124316302235945780e-01
6.746804922410969407e-01,4.931994743935733005e+00,9.093196873277468173e-01,4.660513391173555509e-02,-1.554252520854675912e-01
1.423561430155901419e+00,5.004522183077983577e+00,5.922675748788328587e-01,4.367096368679789231e-01,-9.900138952223951350e-01
3.751155660725217000e+00,4.169782899427485923e+00,-2.070785012089647381e+00,1.106906448001090809e-01,-2.108773166069549898e+00
1.956890695829906823e+00,1.631955617798237945e+00,-1.945415003648532037e+00,1.209021380906672771e+00,-1.389775556605095774e+00
