,PatientID,SiteID,RaterID,AssessmentID,TxGroup,VisitDay,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,PANSS_Total,numVisit
P5,-0.04873530948805678,0.060695640344424734,-0.005773791795523993,0.04791079342475696,0.008971858516120236,-0.1025967691063719,0.37242992332893415,0.035991330642819355,0.22872503174310851,0.21707023088470778,1.0,0.30404050536533,0.14613959861358605,-0.1865992591414193,-0.12519334571836782,-0.16817549855286082,-0.08931078948440281,0.11251983174310932,-0.22123022284461064,0.059338890766530976,0.1994892554506127,0.19087729298557335,0.18356103831232845,0.11114664675452549,-0.060218974550436156,0.1618434288264568,-0.02481435667245941,-0.05584951441563118,0.28980653462161116,0.06490412704554199,-0.05990457131725921,0.08440076877139002,-0.13203401726743194,0.15444655910441987,0.116117108521544,0.10943190527502429,0.22525818202302858,-0.08422639019317535
P6,0.0046970724088487605,0.15215150122130422,0.0797864944528383,0.021589916394892873,-0.01759380084720845,-0.13999903365745645,0.5459351214216482,0.0009791851394533705,0.43286771437822635,0.23357066994206677,0.30404050536533,1.0,0.2817608166933843,-0.02865650854291672,0.0628641337352568,-0.05035709743258406,0.044459463874935094,0.07823566503284915,-0.07466539704338811,-0.008617157487546151,0.26019818092629754,0.40844114900088185,0.23110166976858826,0.29573597742771973,-0.08838313555962932,0.3253674792258521,0.08306167762464438,0.041482861390419346,0.32821794875316723,0.10473718730754424,-0.0280434084132461,0.0168960722215543,-0.12161951464536462,0.2106436842876073,0.20717820767421471,0.5253108077333036,0.436128028103513,-0.09187265056036258
P7,-0.0077918970590710075,0.05935210042339865,0.045536315266035486,-0.017345279890519563,0.02987525989354689,-0.10534260614771516,0.20588835706540992,0.1279843194294374,0.12064781569152574,0.3511223898933113,0.14613959861358605,0.2817608166933843,1.0,0.002376948099267602,0.07262904521438047,0.10018649976987962,0.059503090620775294,0.052899960292638465,-0.06113627464864696,0.06776402087708737,0.21556102001714986,0.23471234107109465,0.20795838700358998,0.23172812512608126,0.07134958163537415,0.20625031404214653,0.052889187004598805,0.2795875384830745,0.15028741013780905,0.1333728227004922,0.047315622741116746,0.08647393759046326,-0.001301147860716165,0.5353172908038683,0.15408851408945465,0.2683816318618079,0.37689888105898084,-0.07162193637770618
N1,-0.00019298192208162834,0.06444798420722751,-0.0673361843535029,-0.04562893801233077,-0.07061240967744448,-0.05609722052173019,-0.019497356144288467,0.3246872730232964,-0.154975064759228,-0.15176244496991056,-0.1865992591414193,-0.02865650854291672,0.002376948099267602,1.0,0.6346506330244677,0.5884969080387632,0.49592247543525164,0.21252250143478285,0.5330092638468799,0.27551055071423763,-0.04095159398724062,-0.007988879970263785,-0.08328730722199026,0.051028370770567134,0.3508352087579143,-0.039671302906347225,0.41136597497304545,0.21707403659252325,0.03638765885379203,0.09860453441209928,0.36413731223867674,0.3140324373763512,0.4226464186243737,-0.0034408974957819377,0.27075795606551845,0.1492322470362116,0.48846392312871234,0.004150958864382947
N2,-0.04650506974191274,-0.026794468864330116,0.02376360163964045,-0.05677256790096172,-0.06572499072130537,-0.07896473278212185,0.010486407909489097,0.3114870080183844,-0.0944079470617994,-0.08583348870328712,-0.12519334571836782,0.0628641337352568,0.07262904521438047,0.6346506330244677,1.0,0.6154834638985238,0.6805392567669124,0.23105827664934542,0.48094374258575556,0.27713025961369697,0.001966369200652029,0.04106946888266859,-0.0775669251105306,0.09816109029828157,0.3026705147627955,0.010933513779116536,0.29572897376239826,0.255945404205523,0.035451423446866276,0.1647280595482978,0.33012755752539247,0.36137758709534906,0.45989279276495465,0.02358042781001436,0.27376291117995033,0.29680530332093646,0.555647734128179,0.008188844464245884
N3,-0.05984778305306339,-0.044474407946172384,-0.10927206277525414,-0.05045024289225254,-0.09780459266099042,-0.11887890465008778,-0.019578428284895196,0.39694856529036027,-0.21494349825352552,-0.04618341361147433,-0.16817549855286082,-0.05035709743258406,0.10018649976987962,0.5884969080387632,0.6154834638985238,1.0,0.5477330007778851,0.2001174096158973,0.5870123120159785,0.35087724566853384,-0.05069885688696473,-0.0071535262279710105,-0.09057855499984122,0.13586187031801464,0.3941103039220802,-0.054202955149027766,0.2940649691892003,0.36191980852763245,0.06193229544100534,0.0988473598597174,0.4274816346637576,0.38643566529162676,0.5045480353804976,0.07479635503439104,0.34330109924126034,0.18672891118778392,0.5529004522064961,-0.011096372197639861
N4,-0.05777449682780078,0.0015068870020797003,0.003699842176116246,-0.07154815880847615,-0.07248358098958445,-0.07135918936620411,-0.017627817312827598,0.30754172418637477,-0.094025186287715,-0.11075935766261766,-0.08931078948440281,0.044459463874935094,0.059503090620775294,0.49592247543525164,0.6805392567669124,0.5477330007778851,1.0,0.23915159912070488,0.38978763584603665,0.2763065542105612,0.03614842097904718,0.03693733419485956,-0.0614223600476393,0.07623311376406161,0.2869591130729935,0.02151531154124616,0.26333742926569903,0.2488460707724291,0.07205676214870133,0.16103718815380538,0.34606951621553417,0.3052272156196697,0.4245948119171041,0.029399888657990324,0.2136096262058135,0.33330566746148543,0.5241405233259142,-0.0006374875098888642
N5,-0.03558979021736193,0.007332475034355202,-0.022673123472183913,-0.005037905234510617,-0.006405983622271,-0.037291922865208604,0.10169132008345894,0.25665878763274474,0.0583518506859821,0.03699745579026658,0.11251983174310932,0.07823566503284915,0.052899960292638465,0.21252250143478285,0.23105827664934542,0.2001174096158973,0.23915159912070488,1.0,0.275867363623048,0.19190497430380068,0.049760550546252225,-0.02786323670201899,0.010468436102505491,0.0444381130731784,0.06993501299841282,-0.005231851530058425,0.1798912835954764,0.04157033587546975,0.0670724204248582,0.2674840518978281,0.23592816180033865,0.3273083864746291,0.20014588244872444,0.057917249692778464,0.1686281160498474,0.09688353580280082,0.3853761486310069,0.004408013857727645
N6,-0.04409570039433685,0.01531839273911899,-0.09686370209365021,-0.032684947329732775,-0.05953676749022734,-0.07047866102227417,-0.09837701120915364,0.22752238982970788,-0.12163435235689334,-0.11994578430951676,-0.22123022284461064,-0.07466539704338811,-0.06113627464864696,0.5330092638468799,0.48094374258575556,0.5870123120159785,0.38978763584603665,0.275867363623048,1.0,0.2953236921923186,-0.10083004982404827,-0.09647839862758785,-0.11602647654591458,0.02689597025776694,0.27382089513524005,-0.07252510909017149,0.36488116791477987,0.20222160191802982,-0.06988473074718766,0.0856642328763703,0.3274848077868158,0.2454583015909552,0.42578386265684487,-0.038022099761136345,0.2575520142247881,0.13166531515693572,0.4056568322669344,0.01469512381470455
N7,0.029905152323821873,0.09502287375202179,-0.10979249371829261,-0.008432239213437295,-0.04021153800592727,-0.08687791841232093,0.17130662491013793,0.45959325091958514,-0.10653190038962765,0.14579383838495386,0.059338890766530976,-0.008617157487546151,0.06776402087708737,0.27551055071423763,0.27713025961369697,0.35087724566853384,0.2763065542105612,0.19190497430380068,0.2953236921923186,1.0,0.04139866567760584,0.02018232728848716,-0.013935997587867111,0.17454538378424186,0.4037593973246818,-0.0456179033175134,0.17868428460337363,0.32112263088765464,0.2711341388802926,0.09259956820536605,0.4946661593250276,0.27191555162161163,0.4597448374012975,0.15667381060603056,0.37506936116360207,0.1595471903538503,0.5304465179518119,0.013808187749093362
G1,0.012824984937261604,0.1341891185397244,-0.061541216054885724,0.012364316196461972,0.04550374641716053,-0.02987011139897774,0.2081503596223698,0.055550806678951695,0.1062504234064431,0.1272014822096261,0.1994892554506127,0.26019818092629754,0.21556102001714986,-0.04095159398724062,0.001966369200652029,-0.05069885688696473,0.03614842097904718,0.049760550546252225,-0.10083004982404827,0.04139866567760584,1.0,0.339819020882358,0.21543765766883546,0.2553377346772773,0.014365635409293757,0.3153441287783065,0.11113894307058202,0.03655116789776634,0.1588737429816908,0.06146969674467619,-0.01993039959795763,0.047870937503960334,-0.013441506296415988,0.1479054042411204,0.09529402242473389,0.23270590776318634,0.30402213101786185,0.013385327724291107
G2,0.020212238875124886,0.12303915732573453,0.029347590499144493,-0.014104898181121676,-0.010835311472828082,-0.09535817825053558,0.3522756807438673,0.09413468001211726,0.25179446428389035,0.23483690962423096,0.19087729298557335,0.40844114900088185,0.23471234107109465,-0.007988879970263785,0.04106946888266859,-0.0071535262279710105,0.03693733419485956,-0.02786323670201899,-0.09647839862758785,0.02018232728848716,0.339819020882358,1.0,0.2913669694520814,0.6331074862788223,0.015116663266767706,0.47090308365681255,0.056155388538071845,0.08204334912539077,0.2777301598681213,0.04156993864920594,0.03801333968546506,0.023934240824921696,-0.032171698885555655,0.18080365697085665,0.17215596400494582,0.29291448107017026,0.42449413687638676,-0.06687304290012094
G3,-0.01601405586857566,0.013803949946160674,-0.008290347177648746,-0.010849542131691604,-0.011503102367746262,-0.09569974985588649,0.20568508707910835,-0.0116921356453266,0.15918311036087265,0.15782898134942408,0.18356103831232845,0.23110166976858826,0.20795838700358998,-0.08328730722199026,-0.0775669251105306,-0.09057855499984122,-0.0614223600476393,0.010468436102505491,-0.11602647654591458,-0.013935997587867111,0.21543765766883546,0.2913669694520814,1.0,0.2453301242677964,-0.050261098420310846,0.2966750158730789,0.0746585248624629,-0.06739852530986867,0.0863681994698926,0.06130356778180874,-0.04328776258898412,-0.09367979534020235,-0.06504364297505963,0.1414274789914694,0.0405276552217692,0.11777123821758934,0.20201518506140823,-0.06311136565651677
G4,0.05320550958880417,0.18738249650937638,-0.07797137756583075,-0.0010876833795552656,-0.04505759120589904,-0.08434864088424521,0.32358249995968774,0.2063609480327811,0.16734507768571777,0.2960372452213542,0.11114664675452549,0.29573597742771973,0.23172812512608126,0.051028370770567134,0.09816109029828157,0.13586187031801464,0.07623311376406161,0.0444381130731784,0.02689597025776694,0.17454538378424186,0.2553377346772773,0.6331074862788223,0.2453301242677964,1.0,0.16218742453944354,0.3116417468297823,0.015236750690295207,0.2263041542841993,0.2983517315493927,0.026169964578481832,0.1573139578406912,0.11146452534331691,0.10401797693303835,0.24065659539384554,0.25280207366588014,0.33714769124825544,0.4950924315661016,-0.05518470573245977
G5,0.004857661483565012,-0.010408736796518972,0.028549028857230343,-0.05178275265406481,0.004962376114977439,-0.07424510508924408,0.09362837462619392,0.436953831793857,-0.15925000824896696,0.10490705926216747,-0.060218974550436156,-0.08838313555962932,0.07134958163537415,0.3508352087579143,0.3026705147627955,0.3941103039220802,0.2869591130729935,0.06993501299841282,0.27382089513524005,0.4037593973246818,0.014365635409293757,0.015116663266767706,-0.050261098420310846,0.16218742453944354,1.0,-0.07981913649847447,0.2554356803647276,0.31240017135830256,0.24078043589039552,0.038672267876453545,0.38056890337066673,0.23644328230722197,0.4239311298963096,0.11273728573720572,0.31926464984536984,0.09758204428725673,0.4634689723025455,0.03298092121562339
G6,0.016531053224240932,0.1934010646525067,0.035943668009530055,0.008036530308105775,0.0243602343946699,0.001431925859446592,0.23661457635525177,-0.005389222064620655,0.25660316259711613,0.11661691363283722,0.1618434288264568,0.3253674792258521,0.20625031404214653,-0.039671302906347225,0.010933513779116536,-0.054202955149027766,0.02151531154124616,-0.005231851530058425,-0.07252510909017149,-0.0456179033175134,0.3153441287783065,0.47090308365681255,0.2966750158730789,0.3116417468297823,-0.07981913649847447,1.0,0.12865509850205117,-0.06794748360595464,0.19024710024753255,0.04342136004585641,-0.06948695551586323,-0.0324797387425264,-0.08652842422875626,0.14887352413548766,0.08071696393360873,0.2143393560086564,0.29949826115356687,-0.006466747658730228
G7,0.040114407609440884,0.1117326451424118,0.03206774733920351,-0.00929963324998253,-0.018746414167163685,-0.05790694207289997,0.0337890347833088,0.14441668743428052,-0.027191596669841476,-0.0879744196698536,-0.02481435667245941,0.08306167762464438,0.052889187004598805,0.41136597497304545,0.29572897376239826,0.2940649691892003,0.26333742926569903,0.1798912835954764,0.36488116791477987,0.17868428460337363,0.11113894307058202,0.056155388538071845,0.0746585248624629,0.015236750690295207,0.2554356803647276,0.12865509850205117,1.0,0.04909706014438359,0.002077416127767982,0.17930913583004504,0.15272526390770388,0.1151895664002997,0.21759524461714422,-0.0034482554282415476,0.15452765854519424,0.16203201444425777,0.38269634870014807,0.019113978729092616
G8,-0.01667178918480362,-0.006354004156076336,0.022853098345368632,-0.036767402795171496,-0.015565024180292148,-0.11234017485479855,0.10454415311583577,0.32998404369766143,-0.08417446106022117,0.1901836476211938,-0.05584951441563118,0.041482861390419346,0.2795875384830745,0.21707403659252325,0.255945404205523,0.36191980852763245,0.2488460707724291,0.04157033587546975,0.20222160191802982,0.32112263088765464,0.03655116789776634,0.08204334912539077,-0.06739852530986867,0.2263041542841993,0.31240017135830256,-0.06794748360595464,0.04909706014438359,1.0,0.1594593220726917,0.10263762486568387,0.38679606098352326,0.18850580714799747,0.3254001812725174,0.3119981546227203,0.21313335954492804,0.26818262594910425,0.44449912687901066,-0.07699013146138638
G9,-0.0014657690908713528,0.19344922259826422,0.04884732041908941,-0.025920487865819682,-0.024397751208929955,-0.09748213525260839,0.6175138007622902,0.2955747853640068,0.29528739236306606,0.2101158547496739,0.28980653462161116,0.32821794875316723,0.15028741013780905,0.03638765885379203,0.035451423446866276,0.06193229544100534,0.07205676214870133,0.0670724204248582,-0.06988473074718766,0.2711341388802926,0.1588737429816908,0.2777301598681213,0.0863681994698926,0.2983517315493927,0.24078043589039552,0.19024710024753255,0.002077416127767982,0.1594593220726917,1.0,0.1277441568696245,0.1697715632871778,0.17002124083805267,0.07629456369099022,0.21131289066750233,0.3516861217554416,0.23852681510184034,0.5013313727527878,-0.04847310529291722
G10,0.02713622745380497,-0.01568098528442339,0.14545520161052683,-0.0166186975183128,-0.026710760531091074,-0.07851320505693148,0.13718495715343676,0.17957667276369474,0.08279779460444525,0.08838518613195409,0.06490412704554199,0.10473718730754424,0.1333728227004922,0.09860453441209928,0.1647280595482978,0.0988473598597174,0.16103718815380538,0.2674840518978281,0.0856642328763703,0.09259956820536605,0.06146969674467619,0.04156993864920594,0.06130356778180874,0.026169964578481832,0.038672267876453545,0.04342136004585641,0.17930913583004504,0.10263762486568387,0.1277441568696245,1.0,0.16545893994202593,0.21820374158568062,0.041251375156690966,0.07090699454473876,0.07173900517590037,0.08859092171844976,0.31297159616540965,0.03162182448579354
G11,-0.030638926399295534,0.038319207163330926,-0.05727410695525662,-0.0537010776978783,0.0037848658866693414,-0.09164911086528996,0.06257015637796164,0.5087788762353282,-0.12895551620532136,0.08893046595230611,-0.05990457131725921,-0.0280434084132461,0.047315622741116746,0.36413731223867674,0.33012755752539247,0.4274816346637576,0.34606951621553417,0.23592816180033865,0.3274848077868158,0.4946661593250276,-0.01993039959795763,0.03801333968546506,-0.04328776258898412,0.1573139578406912,0.38056890337066673,-0.06948695551586323,0.15272526390770388,0.38679606098352326,0.1697715632871778,0.16545893994202593,1.0,0.2966747092375473,0.4933817445221728,0.16553657908660963,0.37956238365882755,0.15486229165867976,0.5347681713526815,-0.009980260807276311
G12,-0.025338208310652307,0.014138485962224409,-0.10700225169094757,-0.061086821654856564,-0.07613225734570626,-0.026789391310777073,0.11099501829175439,0.4111949232105752,-0.1394654122935082,0.05018029437931379,0.08440076877139002,0.0168960722215543,0.08647393759046326,0.3140324373763512,0.36137758709534906,0.38643566529162676,0.3052272156196697,0.3273083864746291,0.2454583015909552,0.27191555162161163,0.047870937503960334,0.023934240824921696,-0.09367979534020235,0.11146452534331691,0.23644328230722197,-0.0324797387425264,0.1151895664002997,0.18850580714799747,0.17002124083805267,0.21820374158568062,0.2966747092375473,1.0,0.3475386161039473,0.11128640239387123,0.2959427093988612,0.07406694779039069,0.46838787306059143,0.052285664825746946
G13,-0.056275785748378035,-0.06943401429079772,-0.13724560415782988,-0.06903364418821557,-0.0405605417022416,-0.07212179508483199,-0.01700600259448719,0.4242353669587627,-0.21468292441456602,0.026594291007085408,-0.13203401726743194,-0.12161951464536462,-0.001301147860716165,0.4226464186243737,0.45989279276495465,0.5045480353804976,0.4245948119171041,0.20014588244872444,0.42578386265684487,0.4597448374012975,-0.013441506296415988,-0.032171698885555655,-0.06504364297505963,0.10401797693303835,0.4239311298963096,-0.08652842422875626,0.21759524461714422,0.3254001812725174,0.07629456369099022,0.041251375156690966,0.4933817445221728,0.3475386161039473,1.0,0.07973243563660572,0.3476919478946909,0.12689849402974482,0.49513300598153936,0.03619778140143675
G14,-0.03827399294779531,0.09870472664990891,0.0036903524719630984,0.01362310748370423,-0.03106975220181151,-0.11852990615789104,0.20233925539678022,0.14556115606438452,0.0946214663888174,0.434376066152571,0.15444655910441987,0.2106436842876073,0.5353172908038683,-0.0034408974957819377,0.02358042781001436,0.07479635503439104,0.029399888657990324,0.057917249692778464,-0.038022099761136345,0.15667381060603056,0.1479054042411204,0.18080365697085665,0.1414274789914694,0.24065659539384554,0.11273728573720572,0.14887352413548766,-0.0034482554282415476,0.3119981546227203,0.21131289066750233,0.07090699454473876,0.16553657908660963,0.11128640239387123,0.07973243563660572,1.0,0.24285342555292913,0.21523642746474528,0.3803225110913426,-0.04958071072273924
G15,-0.05090211395676601,0.02297008561968586,-0.054112278690629824,-0.014575734497153842,-0.00942878198338458,-0.07701570580678335,0.3514662464986717,0.34454530359756674,0.13407261860939937,0.14161127222667738,0.116117108521544,0.20717820767421471,0.15408851408945465,0.27075795606551845,0.27376291117995033,0.34330109924126034,0.2136096262058135,0.1686281160498474,0.2575520142247881,0.37506936116360207,0.09529402242473389,0.17215596400494582,0.0405276552217692,0.25280207366588014,0.31926464984536984,0.08071696393360873,0.15452765854519424,0.21313335954492804,0.3516861217554416,0.07173900517590037,0.37956238365882755,0.2959427093988612,0.3476919478946909,0.24285342555292913,1.0,0.23307926916755883,0.5924852988127628,-0.015909006805126736
G16,0.01287936492156178,0.1752590497773422,0.0043739050860724035,-0.013384711414444417,-0.01863748997685331,-0.11440278659464974,0.33612428369098285,0.1011609692119267,0.22987293202529652,0.15672769869657097,0.10943190527502429,0.5253108077333036,0.2683816318618079,0.1492322470362116,0.29680530332093646,0.18672891118778392,0.33330566746148543,0.09688353580280082,0.13166531515693572,0.1595471903538503,0.23270590776318634,0.29291448107017026,0.11777123821758934,0.33714769124825544,0.09758204428725673,0.2143393560086564,0.16203201444425777,0.26818262594910425,0.23852681510184034,0.08859092171844976,0.15486229165867976,0.07406694779039069,0.12689849402974482,0.21523642746474528,0.23307926916755883,1.0,0.5386115008841607,-0.08190000819299036
PANSS_Total,-0.02367218635803698,0.14676957094668558,-0.029098461816546593,-0.047722391179629495,-0.04804563688049894,-0.18742914306391764,0.5104206094286613,0.5679655504477062,0.21123497071129232,0.29592611386311934,0.22525818202302858,0.436128028103513,0.37689888105898084,0.48846392312871234,0.555647734128179,0.5529004522064961,0.5241405233259142,0.3853761486310069,0.4056568322669344,0.5304465179518119,0.30402213101786185,0.42449413687638676,0.20201518506140823,0.4950924315661016,0.4634689723025455,0.29949826115356687,0.38269634870014807,0.44449912687901066,0.5013313727527878,0.31297159616540965,0.5347681713526815,0.46838787306059143,0.49513300598153936,0.3803225110913426,0.5924852988127628,0.5386115008841607,1.0,-0.049372079220906175
numVisit,-0.0026554617253841586,-0.015690825396805094,0.0019624248347458574,0.005440403522577843,0.007248321870481917,0.34717762205489633,-0.06450073952867802,0.029854279145145247,-0.09461133359419238,-0.034582003219583414,-0.08422639019317535,-0.09187265056036258,-0.07162193637770618,0.004150958864382947,0.008188844464245884,-0.011096372197639861,-0.0006374875098888642,0.004408013857727645,0.01469512381470455,0.013808187749093362,0.013385327724291107,-0.06687304290012094,-0.06311136565651677,-0.05518470573245977,0.03298092121562339,-0.006466747658730228,0.019113978729092616,-0.07699013146138638,-0.04847310529291722,0.03162182448579354,-0.009980260807276311,0.052285664825746946,0.03619778140143675,-0.04958071072273924,-0.015909006805126736,-0.08190000819299036,-0.049372079220906175,1.0
