,PatientID,SiteID,RaterID,AssessmentID,TxGroup,VisitDay,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,PANSS_Total,numVisit
P5,-0.0004703112406958249,0.05753311623610055,-0.022193983819410106,-0.012200564047670752,-0.00733372514170589,-0.26574657234640103,0.42658012951238,0.26714199437393116,0.29689937851737147,0.34373819307186154,1.0,0.30953157648051804,0.25326229821645163,-0.0011984197032587145,0.0392367037753543,0.04450005576527177,0.031847409191182084,0.11742193907121534,0.008106526885723636,0.22256043337480755,0.17307617164933836,0.175011963314152,0.1635388115518799,0.16222820026690196,0.13780447259970424,0.09309836294139498,0.002941890382064156,0.19420655544858606,0.45407864956447025,0.12848255770775574,0.14542792739715968,0.17897124919142313,0.12175459959307229,0.2740310291808642,0.22454037102607013,0.14685155980494358,0.3829155245332572,-0.19308304390811235
P6,-0.018903528539640637,-0.0015167806860232895,-0.01837124120533141,0.006579929699914216,-0.03827913600926478,-0.5007649303112209,0.7424155492528502,0.364482249960894,0.5102984108013827,0.44167105781312777,0.30953157648051804,1.0,0.46005717143373354,0.2371881074098519,0.31725226944265444,0.2572130206812742,0.31659779978737007,0.25897447643843235,0.21315254988617904,0.3226225574346104,0.2510929380956755,0.4639541176999294,0.26595555694513084,0.42227544074280643,0.18894815217543018,0.34587371290395985,0.18380416936695992,0.36013489581749175,0.5205209095613546,0.2516628950864649,0.3003760624254599,0.2799033152969711,0.24811449048640513,0.38685602902550587,0.4336418806996469,0.551606926788289,0.703758516001919,-0.36265693262146736
P7,0.013196847530809372,-0.0011781915373767387,-0.032174715445615176,-0.006492450122253892,-0.007981116451402932,-0.3191637833887164,0.4289040780978914,0.30263269327988807,0.2991915348469922,0.5179333331987245,0.25326229821645163,0.46005717143373354,1.0,0.06903500416218158,0.16998722635388885,0.21073884897966996,0.15805238217581563,0.14349990053761572,0.12401345884899159,0.22277223114462236,0.19500757928058907,0.2994712102793326,0.15759516364602014,0.29423271357663094,0.17327806167006105,0.21189248857616724,0.11744512048276673,0.5831814906485588,0.32399139959541123,0.22384564681212435,0.2598745535384287,0.2672649183537378,0.1870553092606637,0.595012304776521,0.3022002485313596,0.3183539065209945,0.533966204920194,-0.23850177659674066
N1,-0.0480116812965759,-0.028017464858104083,0.06038911847874568,0.01325573124272091,0.004600205446818101,-0.31905260036291844,0.189373475892462,0.34784517538901544,0.12775743560186015,0.06342297256723708,-0.0011984197032587145,0.2371881074098519,0.06903500416218158,1.0,0.6685063256663053,0.5883249186323326,0.5757786369722558,0.36051845751038164,0.5768007360969531,0.3345804081288921,0.09284585938749071,0.15503681219112267,0.12377086410210876,0.19264897551391486,0.3153255892344058,0.16642573062987226,0.43350745677910524,0.1352556809203587,0.1456681671940847,0.19399382041705687,0.2947090174029059,0.2380320862350004,0.34996495124811633,0.0612798014258535,0.29931370568854604,0.320824811712931,0.5275984018033907,-0.20782268686772976
N2,-0.022176494291236082,-0.04368812054079069,0.05865512740346596,0.013115472051105843,-0.0069955087677641276,-0.3690554675685329,0.27465775330866754,0.3222505722154779,0.19937533083384262,0.1192379999895426,0.0392367037753543,0.31725226944265444,0.16998722635388885,0.6685063256663053,1.0,0.5876008775424957,0.7462771732323216,0.3425740760883185,0.5339702950863204,0.3328996251947842,0.11809399205471605,0.20859046156404465,0.13426155132333303,0.21024433376484186,0.26901010507238005,0.22822716816085262,0.3985663735033444,0.20845237741622288,0.2327689800238377,0.2317361303042537,0.30147808029426143,0.30833595504253164,0.36082316029623385,0.13443321626974322,0.3462342711502035,0.4411594070787005,0.598884275721389,-0.2238884279351019
N3,-0.00372919802450827,-0.044836027402016934,0.06692286616608799,0.008281767753844533,-0.012679793574823068,-0.3537484572909223,0.22679974917686654,0.391863710663357,0.16522956210337336,0.16703290725519215,0.04450005576527177,0.2572130206812742,0.21073884897966996,0.5883249186323326,0.5876008775424957,1.0,0.5496135396481793,0.3564506867762878,0.624496267822195,0.344152647417715,0.07414431921141261,0.15136911372417725,0.09583984448088514,0.2221757363013896,0.314116648509629,0.1161928822895763,0.3792981612291919,0.3100774637159134,0.2296028411907883,0.24760659723823858,0.36550859230900073,0.34186086452299697,0.3719656536387501,0.19014682522031442,0.36271395332902273,0.32802876478555676,0.5839049759176906,-0.22889874218468287
N4,-0.031689329315604094,-0.026754771328444688,0.06950209757784481,0.011980284438144247,0.00908695310899645,-0.3486390770938336,0.2741134168375412,0.3032596228023998,0.21684067277693517,0.09840026456770538,0.031847409191182084,0.31659779978737007,0.15805238217581563,0.5757786369722558,0.7462771732323216,0.5496135396481793,1.0,0.35124969251929505,0.5139695250030845,0.3186964653887853,0.10705488841786834,0.1783859672785394,0.10956780049257013,0.18752211846482056,0.2581741826183294,0.20594828939830176,0.37984965060479037,0.2080015990286554,0.24084567788418434,0.22265762612037943,0.2731949158867216,0.31491948943561887,0.3528844819341223,0.11581298017343543,0.3400423658027496,0.4863792188550975,0.580480537928179,-0.21098492237589786
N5,-0.05096125399051757,-0.038205594796552736,0.06845761871189855,-0.0015115758527581636,-0.007256400438680868,-0.27077414327477994,0.26666566537544567,0.39887515223574693,0.23972656734014086,0.16880980213088886,0.11742193907121534,0.25897447643843235,0.14349990053761572,0.36051845751038164,0.3425740760883185,0.3564506867762878,0.35124969251929505,1.0,0.38440704080718235,0.3284951884702576,0.09751939022211044,0.14237517206670489,0.05608924527512846,0.1451464372482974,0.2284939251485666,0.056173494512744726,0.18780292161074644,0.18078029743935675,0.25265399768641816,0.35657796041983053,0.30714508699044835,0.34286860323338547,0.24734476406956019,0.11692565768941732,0.234925867540209,0.27373182661578827,0.49511173136446207,-0.18453393698587758
N6,-0.014081354890775565,-0.0054661047774252035,0.059773683920816896,0.02251892971716162,-0.024647217730538542,-0.3151715251102086,0.160674038039034,0.34891813757680507,0.1390007183112723,0.08698358464522148,0.008106526885723636,0.21315254988617904,0.12401345884899159,0.5768007360969531,0.5339702950863204,0.624496267822195,0.5139695250030845,0.38440704080718235,1.0,0.3351408578511476,0.070955311890562,0.13923617717141157,0.08802162129884909,0.20750749098852253,0.28808220194593787,0.11578322144566493,0.43952449151148787,0.20889188202768166,0.14136803727656092,0.26024942217823754,0.3542899514470175,0.2698812982244951,0.37658658048721527,0.10988683676509645,0.3258875123020496,0.33182233107579945,0.5344887215621814,-0.17673387909462687
N7,-0.01287967560106239,-0.032942239288367,-0.007138608614121745,0.006614723115949656,-0.04899793484178093,-0.36489192984113883,0.37278468838523526,0.4471665858063083,0.24789839490116664,0.35157782356862,0.22256043337480755,0.3226225574346104,0.22277223114462236,0.3345804081288921,0.3328996251947842,0.344152647417715,0.3186964653887853,0.3284951884702576,0.3351408578511476,1.0,0.1692272640774818,0.2622870562917647,0.15338818201405477,0.3355486956927652,0.3490975048499745,0.12672019189765274,0.1818544453929383,0.2572625738956184,0.39582876448925697,0.1419598490715633,0.3811117420946082,0.25334321520143827,0.3764297615793168,0.25164561650810685,0.40191484529918003,0.3454886817390438,0.5873203633512166,-0.22620590260003318
G1,-0.018330773703988782,0.05988061594968123,-0.043203636201648375,0.014827813588476969,0.03166331428347327,-0.25544177987178984,0.2593155243964137,0.16185465643425115,0.2334529337144449,0.25310940994441405,0.17307617164933836,0.2510929380956755,0.19500757928058907,0.09284585938749071,0.11809399205471605,0.07414431921141261,0.10705488841786834,0.09751939022211044,0.070955311890562,0.1692272640774818,1.0,0.4264491580853456,0.3070249017694145,0.3110020896440031,0.08148113440041678,0.3312400181413401,0.12468885168575014,0.13405710797257414,0.2484407745711677,0.08883142606696968,0.14038704019133422,0.06662786796130615,0.1123739531205956,0.20136398954097237,0.23149021930019872,0.19682721514894497,0.3853549971448236,-0.1971360789862748
G2,0.013103577868365817,0.007233962278620421,-0.004879187708774627,0.006681279450754023,0.0018352705567233414,-0.3988547888993948,0.4479559999334365,0.2754631151813554,0.4008178432617202,0.40447938134036804,0.175011963314152,0.4639541176999294,0.2994712102793326,0.15503681219112267,0.20859046156404465,0.15136911372417725,0.1783859672785394,0.14237517206670489,0.13923617717141157,0.2622870562917647,0.4264491580853456,1.0,0.37217872871590235,0.631958703497478,0.12969710027225806,0.4995093591095076,0.1510977065442828,0.23618651960018938,0.34140684526798526,0.09876119887263768,0.22879059291212356,0.06677203332491619,0.22870476211450563,0.3113959229213487,0.3391383761113264,0.3683879211644314,0.5680692278397443,-0.2914958939526396
G3,-0.02820251910860562,0.042534203178711795,-0.0331055928222976,0.0008191716633837934,-0.019391831996557776,-0.2810513839371512,0.27564913777430067,0.13251018245844792,0.248322421610074,0.19386966204628336,0.1635388115518799,0.26595555694513084,0.15759516364602014,0.12377086410210876,0.13426155132333303,0.09583984448088514,0.10956780049257013,0.05608924527512846,0.08802162129884909,0.15338818201405477,0.3070249017694145,0.37217872871590235,1.0,0.2989660979736205,0.08163627077263093,0.3916775533935537,0.1707371857899347,0.09364921164326437,0.2202999535734295,0.07877613538497617,0.08851275173891836,0.017646566631927128,0.14137116232760713,0.179758217441301,0.1696876340385929,0.20116260960918683,0.36635528292915187,-0.16546310191574468
G4,-0.017171427125377267,-0.020487570384312766,-0.027832205547797403,0.004768592371720139,-0.015920408150311892,-0.3981558038035698,0.392064872883087,0.3043707067634901,0.34421353658564907,0.4365135458639853,0.16222820026690196,0.42227544074280643,0.29423271357663094,0.19264897551391486,0.21024433376484186,0.2221757363013896,0.18752211846482056,0.1451464372482974,0.20750749098852253,0.3355486956927652,0.3110020896440031,0.631958703497478,0.2989660979736205,1.0,0.2631208223117064,0.33076276486487466,0.1984826202765119,0.2676169699338414,0.3249658298684519,0.0789216073554603,0.3386792869839932,0.04967744256014207,0.3248280584708635,0.3232096913890815,0.3523074754904959,0.41847912718074426,0.5745648332497952,-0.2765548692162461
G5,-0.006929476586743836,-0.033707360762093797,0.08860129396461192,0.002107289093624299,0.014600983719619579,-0.2574697014100982,0.1983552968587785,0.35288600914110585,0.15977484128463668,0.23094309576102914,0.13780447259970424,0.18894815217543018,0.17327806167006105,0.3153255892344058,0.26901010507238005,0.314116648509629,0.2581741826183294,0.2284939251485666,0.28808220194593787,0.3490975048499745,0.08148113440041678,0.12969710027225806,0.08163627077263093,0.2631208223117064,1.0,0.07133727654901108,0.27151947154542205,0.2120341282209571,0.23220192984409252,0.18067585853291698,0.3206420209041837,0.23535903946126366,0.31961854177661236,0.19715742697923624,0.2567367482301079,0.19701213005405036,0.45222598190952074,-0.1212414703262583
G6,-0.023756684708278495,0.01264966496457849,-0.04784789509736239,0.0012057596565089401,-0.0006578634263473792,-0.27432262077351544,0.29101677437366263,0.09769872924475395,0.28870215788391784,0.19353892166218895,0.09309836294139498,0.34587371290395985,0.21189248857616724,0.16642573062987226,0.22822716816085262,0.1161928822895763,0.20594828939830176,0.056173494512744726,0.11578322144566493,0.12672019189765274,0.3312400181413401,0.4995093591095076,0.3916775533935537,0.33076276486487466,0.07133727654901108,1.0,0.2206540746922448,0.1535825951218485,0.1654623845038368,0.1290482936221031,0.1124275629809803,0.04010981004536837,0.10422185678800243,0.19479754123584656,0.216973384753987,0.23812930493024173,0.4167406701934141,-0.17823527917903
G7,-0.029177221502472227,-0.03820315595446311,-0.0007262049089176361,0.00656771312925464,-0.015708224859653317,-0.25083990122096433,0.13987998865740228,0.15955386069287272,0.1265609887432209,0.023228080020247555,0.002941890382064156,0.18380416936695992,0.11744512048276673,0.43350745677910524,0.3985663735033444,0.3792981612291919,0.37984965060479037,0.18780292161074644,0.43952449151148787,0.1818544453929383,0.12468885168575014,0.1510977065442828,0.1707371857899347,0.1984826202765119,0.27151947154542205,0.2206540746922448,1.0,0.16582151360206637,0.09786643938213806,0.1799148069678598,0.25570780325175857,0.12753830673714758,0.24811287946728905,0.09493087014252038,0.24734187018376663,0.2993022435769958,0.42186503521903423,-0.1380352225758462
G8,-0.00013086808822595732,0.01060249051056758,-0.03993333283131512,-0.002549393084217843,-0.024620493251480753,-0.30314068173236497,0.3643680435991678,0.31899979442527876,0.2548006892510363,0.42404481387168685,0.19420655544858606,0.36013489581749175,0.5831814906485588,0.1352556809203587,0.20845237741622288,0.3100774637159134,0.2080015990286554,0.18078029743935675,0.20889188202768166,0.2572625738956184,0.13405710797257414,0.23618651960018938,0.09364921164326437,0.2676169699338414,0.2120341282209571,0.1535825951218485,0.16582151360206637,1.0,0.31503632552516236,0.25809861215689334,0.35184934810208124,0.31404410282173656,0.28772546320866427,0.48649403636196,0.33172019891562815,0.3032772382978398,0.5350381807273911,-0.2107577293023328
G9,-0.002327366172044338,0.0038896418101064174,0.02730898562305592,-0.0010360563873988437,-0.003607389388952135,-0.4313766812391492,0.6874476720629231,0.47130926392893296,0.4927684568784172,0.3951150399723283,0.45407864956447025,0.5205209095613546,0.32399139959541123,0.1456681671940847,0.2327689800238377,0.2296028411907883,0.24084567788418434,0.25265399768641816,0.14136803727656092,0.39582876448925697,0.2484407745711677,0.34140684526798526,0.2202999535734295,0.3249658298684519,0.23220192984409252,0.1654623845038368,0.09786643938213806,0.31503632552516236,1.0,0.2102311803332442,0.282230980959502,0.33126232197143823,0.2674517906322561,0.32484492318624225,0.4321820227230988,0.36630459346422706,0.6384091250227686,-0.30497773595415484
G10,-0.003205440536770565,0.0016362389152616466,-0.004520054349702274,-0.0030235504236714346,-0.03167508701238823,-0.26682852634634413,0.2425266838597175,0.22178785227455786,0.23710355346131656,0.1866265656416525,0.12848255770775574,0.2516628950864649,0.22384564681212435,0.19399382041705687,0.2317361303042537,0.24760659723823858,0.22265762612037943,0.35657796041983053,0.26024942217823754,0.1419598490715633,0.08883142606696968,0.09876119887263768,0.07877613538497617,0.0789216073554603,0.18067585853291698,0.1290482936221031,0.1799148069678598,0.25809861215689334,0.2102311803332442,1.0,0.28514722753113114,0.2905334522322658,0.16158618554563078,0.2172149795485511,0.2261537699160095,0.19266522087465102,0.4157050694436118,-0.19181776945339063
G11,-0.009341191338382343,-0.01924570667844555,0.04583357815652896,-0.0005648388417527321,-0.010934309380827838,-0.3579144728464902,0.294254736038835,0.4694923736107887,0.23648579798979263,0.3480080147784478,0.14542792739715968,0.3003760624254599,0.2598745535384287,0.2947090174029059,0.30147808029426143,0.36550859230900073,0.2731949158867216,0.30714508699044835,0.3542899514470175,0.3811117420946082,0.14038704019133422,0.22879059291212356,0.08851275173891836,0.3386792869839932,0.3206420209041837,0.1124275629809803,0.25570780325175857,0.35184934810208124,0.282230980959502,0.28514722753113114,1.0,0.27344492659001934,0.5039423894948608,0.29443010422741134,0.44561704397228924,0.33363553460392514,0.5814239616033319,-0.22697125868547638
G12,-0.003362201250228957,-0.013342330456658108,0.08587390511523445,-0.005277501122443499,-0.022404388890353514,-0.2805293871597121,0.3444970352971756,0.34528456200272184,0.16782137438951555,0.21111979225560623,0.17897124919142313,0.2799033152969711,0.2672649183537378,0.2380320862350004,0.30833595504253164,0.34186086452299697,0.31491948943561887,0.34286860323338547,0.2698812982244951,0.25334321520143827,0.06662786796130615,0.06677203332491619,0.017646566631927128,0.04967744256014207,0.23535903946126366,0.04010981004536837,0.12753830673714758,0.31404410282173656,0.33126232197143823,0.2905334522322658,0.27344492659001934,1.0,0.2608091339928922,0.2520209072257492,0.29589100677620034,0.16719402297135968,0.4751470989601639,-0.18373017459794924
G13,-0.03615472145531449,-0.027942950343879017,0.03200338265182176,0.01478254317144576,-0.019920082613538084,-0.3449885999355511,0.26585841613115074,0.4104417228912111,0.19095791817576205,0.2522553050998896,0.12175459959307229,0.24811449048640513,0.1870553092606637,0.34996495124811633,0.36082316029623385,0.3719656536387501,0.3528844819341223,0.24734476406956019,0.37658658048721527,0.3764297615793168,0.1123739531205956,0.22870476211450563,0.14137116232760713,0.3248280584708635,0.31961854177661236,0.10422185678800243,0.24811287946728905,0.28772546320866427,0.2674517906322561,0.16158618554563078,0.5039423894948608,0.2608091339928922,1.0,0.2605187692017083,0.40411003027392123,0.3409488482039777,0.5515831943961573,-0.22977457773526108
G14,0.01218350749050511,-0.003607991234521299,-0.06802611337329081,-0.011420296347046801,-0.010428475377302225,-0.3331323687697772,0.37362967059496033,0.2741512055129883,0.2893040640893955,0.5273059652422158,0.2740310291808642,0.38685602902550587,0.595012304776521,0.0612798014258535,0.13443321626974322,0.19014682522031442,0.11581298017343543,0.11692565768941732,0.10988683676509645,0.25164561650810685,0.20136398954097237,0.3113959229213487,0.179758217441301,0.3232096913890815,0.19715742697923624,0.19479754123584656,0.09493087014252038,0.48649403636196,0.32484492318624225,0.2172149795485511,0.29443010422741134,0.2520209072257492,0.2605187692017083,1.0,0.3185871102524631,0.2891084388613146,0.5195325652534986,-0.26117774196363525
G15,-0.005073592247519089,-0.06201099800820505,0.054437332824708244,0.0058822735257850435,-0.03476770139356843,-0.41342259806857495,0.4601029879261153,0.417873011573918,0.3359599637194771,0.35692443620585834,0.22454037102607013,0.4336418806996469,0.3022002485313596,0.29931370568854604,0.3462342711502035,0.36271395332902273,0.3400423658027496,0.234925867540209,0.3258875123020496,0.40191484529918003,0.23149021930019872,0.3391383761113264,0.1696876340385929,0.3523074754904959,0.2567367482301079,0.216973384753987,0.24734187018376663,0.33172019891562815,0.4321820227230988,0.2261537699160095,0.44561704397228924,0.29589100677620034,0.40411003027392123,0.3185871102524631,1.0,0.4324993910499415,0.6486513037738056,-0.27618124072220096
G16,-0.033716394396537064,-0.062090086727890625,-0.03835862893444604,0.013104324648908766,-0.024913529627004875,-0.4162668945359711,0.4638509942525502,0.32810404902556817,0.3667580458724017,0.29073351984304496,0.14685155980494358,0.551606926788289,0.3183539065209945,0.320824811712931,0.4411594070787005,0.32802876478555676,0.4863792188550975,0.27373182661578827,0.33182233107579945,0.3454886817390438,0.19682721514894497,0.3683879211644314,0.20116260960918683,0.41847912718074426,0.19701213005405036,0.23812930493024173,0.2993022435769958,0.3032772382978398,0.36630459346422706,0.19266522087465102,0.33363553460392514,0.16719402297135968,0.3409488482039777,0.2891084388613146,0.4324993910499415,1.0,0.6412913254271249,-0.2757986446399734
PANSS_Total,-0.02848316084853368,-0.018874549847870552,0.020088833041693628,0.00795501219582586,-0.02223669392688938,-0.6423274445548864,0.7202647613651715,0.6442601109954024,0.5825354359729024,0.5658868892524569,0.3829155245332572,0.703758516001919,0.533966204920194,0.5275984018033907,0.598884275721389,0.5839049759176906,0.580480537928179,0.49511173136446207,0.5344887215621814,0.5873203633512166,0.3853549971448236,0.5680692278397443,0.36635528292915187,0.5745648332497952,0.45222598190952074,0.4167406701934141,0.42186503521903423,0.5350381807273911,0.6384091250227686,0.4157050694436118,0.5814239616033319,0.4751470989601639,0.5515831943961573,0.5195325652534986,0.6486513037738056,0.6412913254271249,1.0,-0.4346138234723682
numVisit,0.015175704218824524,0.013440821505727327,-0.019997937897088664,0.0034067412257166633,0.04162194765261465,0.5501376179536719,-0.37487890033817073,-0.27048139202820115,-0.2992459799902776,-0.28047474811456585,-0.19308304390811235,-0.36265693262146736,-0.23850177659674066,-0.20782268686772976,-0.2238884279351019,-0.22889874218468287,-0.21098492237589786,-0.18453393698587758,-0.17673387909462687,-0.22620590260003318,-0.1971360789862748,-0.2914958939526396,-0.16546310191574468,-0.2765548692162461,-0.1212414703262583,-0.17823527917903,-0.1380352225758462,-0.2107577293023328,-0.30497773595415484,-0.19181776945339063,-0.22697125868547638,-0.18373017459794924,-0.22977457773526108,-0.26117774196363525,-0.27618124072220096,-0.2757986446399734,-0.4346138234723682,1.0
